X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-76.9947512821935,38.8972817877571,13339946,38.897274,-76.994749,8th & F St NE,classic,234,active,2021/08/05 14:20:46+00,16,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9789262782291,38.9271027948888,13339947,38.927095,-76.978924,18th St & Rhode Island Ave NE,classic,235,active,2021/08/05 13:25:00+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9835772781895,38.8972027886033,13339948,38.897195,-76.983575,15th & F St NE,classic,236,active,2021/08/05 14:41:07+00,12,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9909572825107,38.9286517939653,13339949,38.928644,-76.990955,12th & Irving St NE,classic,237,active,2021/08/05 12:45:58+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9993782804382,38.8432377766539,13339950,38.84323,-76.999376,Alabama & MLK Ave SE,classic,239,active,2021/08/05 13:16:58+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9900392783959,38.8639047816233,13339951,38.863897,-76.990037,Pleasant St & MLK Ave SE,classic,240,active,2021/08/05 08:51:26+00,4,0,3,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9872132802867,38.9037397890225,13339952,38.903732,-76.987211,Neal St & Trinidad Ave NE,classic,241,active,2021/08/05 14:28:40+00,11,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0281412937588,38.9167947906925,13339953,38.916787,-77.028139,12th & U St NW,classic,242,active,2021/08/05 14:45:26+00,29,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1050243128182,38.8522557743325,13339954,38.852248,-77.105022,S George Mason & Four Mile Run Dr,classic,243,active,2021/08/05 13:01:51+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0395132932485,38.8650367792976,13339955,38.865029,-77.039511,Gravelly Point,classic,244,active,2021/08/05 14:47:59+00,9,0,3,1,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0859623093188,38.8807127814397,13339956,38.880705,-77.08596,Pershing Dr & Wayne St,classic,245,active,2021/08/05 12:47:10+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0723173045021,38.8672697787443,13339957,38.867262,-77.072315,Columbia Pike & S Orme St,classic,246,active,2021/08/05 14:30:46+00,7,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0019572838165,38.8873857855977,13339958,38.887378,-77.001955,3rd St & Pennsylvania Ave SE,classic,247,active,2021/08/05 15:05:26+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.3393933916727,38.946615784916,13339959,38.946608,-77.339391,Wiehle Ave & Reston Station Blvd,classic,440,active,2021/08/05 13:39:16+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.3587433991238,38.9596407869352,13339960,38.959633,-77.358741,Library St & Freedom Dr,classic,441,active,2021/08/05 08:57:14+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.3576133985454,38.9553477858431,13339961,38.95534,-77.357611,Sunset Hills Rd & Discovery Square,classic,442,active,2021/08/05 13:37:32+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.0489492988256,38.8924487844057,13339962,38.892441,-77.048947,22nd St & Constitution Ave NW,classic,443,active,2021/08/05 15:02:26+00,16,0,5,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.913565255862,38.8918127900178,13339963,38.891805,-76.913563,61st St & Banks Pl NE,classic,444,active,2021/08/05 13:10:45+00,5,0,13,6,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.3534163973769,38.9600917870416,13339964,38.960084,-77.353414,Temporary Rd & Old Reston Ave,classic,445,active,2021/08/05 08:57:12+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.36841840209,38.9553217856365,13339965,38.955314,-77.368416,Reston YMCA,classic,446,active,2021/08/05 08:57:13+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.3403793929572,38.9514507861287,13339966,38.951443,-77.340377,Sunset Hills Rd & Isaac Newton Square,classic,447,active,2021/08/05 11:40:46+00,1,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.0708643051965,38.8938677846083,13339967,38.89386,-77.070862,N Lynn St & Fairfax Dr,classic,448,active,2021/08/05 15:16:18+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0279782958949,38.96751280046,13339968,38.967505,-77.027976,Georgia Ave & Piney Branch Rd NW,classic,449,active,2021/08/05 14:27:14+00,9,0,5,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.2274193562942,38.923090784248,13339969,38.923083,-77.227417,Greensboro & International Dr,classic,450,active,2021/08/05 12:49:35+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.0406932909619,38.8123587689914,13339970,38.812351,-77.040691,Madison St & Fairfax St,classic,451,active,2021/08/05 11:37:52+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0163132939016,38.9908818059442,13339971,38.990874,-77.016311,Sligo Ave & Carroll Ln,classic,452,active,2021/08/05 10:53:27+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0344512953207,38.9190267911677,13339972,38.919019,-77.034449,15th & W St NW,classic,453,active,2021/08/05 14:50:30+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9901232793602,38.8824967848828,13339973,38.882489,-76.990121,12th St & Pennsylvania Ave SE,classic,454,active,2021/08/05 14:50:18+00,4,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0022412882043,38.9574707998592,13339974,38.957463,-77.002239,3rd St & Riggs Rd NE,classic,455,active,2021/08/05 13:16:23+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1129843169126,38.8767027791958,13339975,38.876695,-77.112982,Carlin Springs Rd & N Thomas St,classic,456,active,2021/08/05 10:20:41+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.220159352455,38.915253783274,13339976,38.915246,-77.220157,Towers Crescent Dr & Tysons One Pl,classic,457,active,2021/08/05 08:57:16+00,5,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-76.9984072829604,38.9029397889956,13339977,38.902932,-76.998405,6th & K St NE,classic,458,active,2021/08/05 14:16:55+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1071453243295,39.0147238075268,13339978,39.014716,-77.107143,Pooks Hill Rd & Linden Ave,classic,459,active,2021/08/05 08:57:16+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-76.9883132853853,38.9826578049637,13339979,38.98265,-76.988311,Takoma Park Rec Center,classic,460,active,2021/08/05 08:57:17+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-76.9884242850752,38.9881088061491,13339980,38.988101,-76.988422,New Hampshire & Kirklynn Ave,classic,461,active,2021/08/05 08:57:14+00,6,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0510223082518,39.0384318145496,13339981,39.038424,-77.05102,Wheaton Metro / Georgia Ave & Reedie Dr,classic,462,active,2021/08/05 10:49:16+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.047790307363,39.0448948152792,13339982,39.044887,-77.047788,Amherst Ave & Elkins St,classic,463,active,2021/08/05 08:57:12+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0483973065606,39.0359728133391,13339983,39.035965,-77.048395,Amherst Ave & Prichard Rd,classic,464,active,2021/08/05 08:57:16+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0530873092196,39.0432798153233,13339984,39.043272,-77.053085,Grandview & Blueridge Ave,classic,465,active,2021/08/05 10:47:15+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0473523061622,39.0320368127674,13339985,39.032029,-77.04735,Windham Ln & Amherst Ave,classic,466,active,2021/08/05 08:57:16+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.3407893938421,38.9704197894578,13339986,38.970412,-77.340787,North Shore Dr & Village Rd,classic,467,active,2021/08/05 08:57:15+00,1,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.3630963996588,38.9551787857087,13339987,38.955171,-77.363094,Town Center Pkwy & Sunset Hills Rd,classic,468,active,2021/08/05 08:21:13+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.0162602929006,38.9688418018425,13339988,38.968834,-77.016258,3rd & Underwood St NW,classic,469,active,2021/08/05 15:16:02+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9795192786672,38.9329377958324,13339989,38.93293,-76.979517,18th & Monroe St NE,classic,470,active,2021/08/05 08:57:14+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0217432895005,38.8834577836706,13339990,38.88345,-77.021741,7th & E St SW,classic,471,active,2021/08/05 15:13:19+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1649713488056,39.1213348262701,13339991,39.121327,-77.164969,Shady Grove Metro East,classic,472,active,2021/08/05 08:21:14+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.0651513041641,38.9053757868671,13339992,38.905368,-77.065149,Potomac & M St NW,classic,473,active,2021/08/05 15:15:49+00,8,1,5,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.040789297886,38.9240957912149,13339993,38.924088,-77.040787,Columbia & Ontario Rd NW,classic,474,active,2021/08/05 15:06:43+00,14,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1110683173233,38.8882897812624,13339994,38.888282,-77.111066,Washington-Liberty High School / N Stafford St & Generals Way,classic,475,active,2021/08/05 15:15:00+00,2,0,12,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.1423193268175,38.8860557804826,13339995,38.886048,-77.142317,Westover Library / Washington Blvd & N McKinley Rd,classic,476,active,2021/08/05 13:56:42+00,6,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.1037303132662,38.858531775828,13339996,38.858524,-77.103728,Columbia Pike & S Taylor St,classic,477,active,2021/08/05 15:13:33+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.1670613489569,39.1258358276878,13339997,39.125828,-77.167059,Columbus Ave & Tribeca St,classic,478,active,2021/08/04 23:08:11+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.16486234882,39.1233378267096,13339998,39.12333,-77.16486,Columbus Ave & Gramercy Blvd,classic,479,active,2021/08/05 08:57:07+00,5,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.3542823981676,38.9642157877854,13339999,38.964208,-77.35428,Reston Pkwy & Spectrum Dr,classic,480,active,2021/08/05 08:57:18+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2021/08/05 11:19:31+00,,"Fairfax, VA"
-77.2038623592455,39.1056498217375,13340000,39.105642,-77.20386,Key West Ave & Great Seneca Hwy,classic,481,active,2021/08/05 08:21:13+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.0541572998512,38.8995077863327,13340001,38.8995,-77.054155,Virginia Ave & 25th St NW,classic,482,active,2021/08/05 14:37:28+00,6,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0346762947222,38.905431787716,13340002,38.905424,-77.034674,15th & M St NW,classic,483,active,2021/08/05 14:59:05+00,17,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.027114293062,38.9256437921783,13340003,38.925636,-77.027112,11th & Girard St NW,classic,484,active,2021/08/05 15:09:08+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0456422986049,38.912651788857,13340004,38.912644,-77.04564,Connecticut Ave & R St NW,classic,485,active,2021/08/05 15:06:08+00,12,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0820913084043,38.8925637839447,13340005,38.892556,-77.082089,Wilson Blvd & N Troy St,classic,486,active,2021/08/05 11:32:40+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0871303133906,38.936305792566,13340006,38.936298,-77.087128,American University East Campus,classic,487,active,2021/08/05 14:33:04+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0332362936516,38.8922517851785,13340007,38.892244,-77.033234,15th St & Constitution Ave NW,classic,488,active,2021/08/05 15:10:13+00,6,0,11,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0502662998867,38.9053107870922,13340008,38.905303,-77.050264,23rd & M St NW,classic,490,active,2021/08/05 15:04:57+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1926473567553,39.1069788223136,13340009,39.106971,-77.192645,Corporate Blvd & Omega Dr,classic,491,active,2021/08/05 08:57:19+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.2023563591926,39.1061598219898,13340010,39.106152,-77.202354,Key West Ave & Diamondback Dr,classic,492,active,2021/08/05 15:16:20+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-76.9818522744313,38.8462777776463,13340011,38.84627,-76.98185,Alabama Ave & Stanton Rd SE / Shops at Park Village,classic,493,active,2021/08/05 12:24:21+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9755722727087,38.8437777781339,13340012,38.84377,-76.97557,Mississippi Ave & 19th St SE / THEARC,classic,494,active,2021/08/05 12:42:14+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9770322735555,38.8462377782055,13340013,38.84623,-76.97703,19th & Savannah St SE,classic,495,active,2021/08/05 08:21:16+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0009022796872,38.8360077753329,13340014,38.836,-77.0009,4th St & Mississippi Ave SE,classic,496,active,2021/08/05 12:07:30+00,4,0,15,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0054992803994,38.8244887730475,13340015,38.824481,-77.005497,1st & S Capitol St SE / Oxon Run Trail,classic,497,active,2021/08/05 13:13:57+00,10,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.002232279139,38.8237377727138,13340016,38.82373,-77.00223,Livingston Rd & 3rd St SE,classic,498,active,2021/08/05 11:49:31+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0103322823141,38.8190977718199,13340017,38.81909,-77.01033,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,classic,499,active,2021/08/05 08:20:59+00,15,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9497112672133,38.8830187869285,13340018,38.883011,-76.949709,37th & Ely Pl SE,classic,500,active,2021/08/05 08:21:17+00,9,0,4,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0333832939996,38.8964727861543,13340019,38.896465,-77.033381,15th St & Pennsylvania Ave NW,classic,501,active,2021/08/05 15:16:03+00,12,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
